title,author,publishTime,category,intro,free,price,cover
C++程序设计教程（第2版）,黑马程序员编著,2021-01-01 00:00:00,计算机-编程设计,本书是C++程序设计的入门书籍，适合初学者使用。全书共11章，第1章主要介绍C++对C语言的扩充；第2～5章主要介绍C++的核心知识，包括类与对象、运算符重载、继承与派生、多态与虚函数；第6～7章主要介绍模板与STL；第8～9章主要介绍C++的I/O流和异常；第10章主要介绍C++11新特性；第11章带领读者开发一个综合项目——酒店管理系统，让读者将前面所学知识融会贯通，并了解实际项目的开发流程。,0,31.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/757/36862757/s_36862757.jpg
OpenCV轻松入门：面向Python,李立宗,2019-05-01 00:00:00,计算机-编程设计,本书基于面向Python的OpenCV（OpenCVforPython），介绍了图像处理的方方面面。本书以OpenCV官方文档的知识脉络为主线，并对细节进行补充和说明。书中不仅介绍了OpenCV函数的使用方法，还介绍了函数实现的算法原理。在介绍OpenCV函数的使用方法时，提供了大量的程序示例。而且在介绍函数对图像的处理前，往往先展示函数对数值、数组的处理，方便读者从数值的角度观察和理解函数的处理过程和结果。在介绍具体的算法原理时，本书尽量使用通俗易懂的语言和贴近生活的示例来说明问题，避免使用过多复杂抽象的公式。本书适合计算机视觉领域的初学者阅读，包括在校学生、教师、专业技术人员、图像处理爱好者。,0,69.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/910/26297910/s_26297910.jpg
UVM实战,张强 著,2015-01-01 00:00:00,计算机-编程设计,,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/41/622041/s_622041.jpg
深入浅出Rust,范长春,2018-08-01 00:00:00,计算机-编程设计,本书详细描述了Rust语言的基本语法，穿插讲解一部分高级使用技巧，并以更容易理解的方式解释其背后的设计思想。全书总共分五个部分。第一部分介绍Rust基本语法。第二部分介绍属于Rust独一无二的内存管理方式。这部分是本书的重点和核心所在，也是Rust语言的思想内核精髓之处。第三部分介绍Rust的抽象表达能力。第四部分介绍并发模型。在目前这个阶段，对并行编程的支持是新一代编程语言不可绕过的重要话题。第五部分介绍一些实用设施。Rust语言有许多创新，但它绝不是高高在上孤芳自赏的类型，设计者在设计过程中充分考虑了语言的工程实用性。,0,45,https://wfqqreader-1252317822.image.myqcloud.com/cover/515/22987515/s_22987515.jpg
SQL优化核心思想,罗炳森 黄超 钟侥,2018-04-01 00:00:00,计算机-编程设计,结构化查询语言（Structured Query Language，SQL）是一种功能强大的数据库语言。它基于关系代数运算，功能丰富、语言简洁、使用方便灵活，已成为关系数据库的标准语言。本书旨在引导读者掌握SQL优化技能，以更好地提升数据库性能。本书共分10章，从SQL基础知识、统计信息、执行计划、访问路径、表连接方式、成本计算、查询变换、调优技巧、经典案例、全自动SQL审核等角度介绍了有关SQL优化的方方面面。本书基于Oracle进行编写，内容讲解由浅入深，适合各个层次的读者学习。本书面向一线工程师、运维工程师、数据库管理员以及系统设计与开发人员，无论是初学者还是有一定基础的读者，都将从中获益。,0,50.56,https://wfqqreader-1252317822.image.myqcloud.com/cover/178/25878178/s_25878178.jpg
C++ 从入门到项目实践（超值版）,聚慕课教育研发中心,2019-04-01 00:00:00,计算机-编程设计,《C++从入门到项目实践(超值版)》采取“基础知识→核心应用→核心技术→高级应用→行业应用→项目实践”结构和“由浅入深，由深到精”的学习模式进行讲解。全书共23章，首先讲解了C++语言的基本概念、C++程序结构、常量与变量、数据类型与声明、运算符与表达式、循环与转向语句、数组、指针、函数等基础知识，还介绍了类和对象、C++的命名空间与作用域、继承与派生、多态与重载、输入与输出、C++文件操作、C++容器、C++模板、C++标准库、异常的处理与调试等。在行业应用实践环节讲解了C++在游戏行业、金融电信行业、移动互联网行业中的应用，最后在项目实践环节重点介绍了C++语言在简易计算器、学生信息查询系统两个大型项目案例中项目开发实践的全过程。 《C++从入门到项目实践(超值版)》的目的是从多角度，全方位地帮助读者快速掌握C++软件开发技能，构建从高校到社会的就职桥梁，让有志于从事软件开发工作的读者轻松步入职场。本书由于赠送的资源比较多，我们在本书前言部分对资源包的具体内容、获取方式以及使用方法等做了详细说明。 《C++从入门到项目实践(超值版)》适合C++语言初学者以及初、中级程序员阅读，同时也可作为没有项目实践经验，但有一定C++编程基础的人员阅读，还可作为正在进行软件专业毕业设计的学生以及大专院校和培训机构的参考用书。,0,51.94,https://wfqqreader-1252317822.image.myqcloud.com/cover/805/26846805/s_26846805.jpg
MySQL技术内幕：SQL编程,姜承尧,2012-04-10 00:00:00,计算机-数据库,本书是畅销书《MySQL技术内幕：InnoDB存储引擎》的姊妹篇，深刻揭示了MySQL中SQL编程的精髓与奥秘，能为开发者和DBA们利用SQL语言解决各种与开发和管理相关的MySQL难题提供很好的指导和帮助。网易CEO丁磊和多位数据库专家隆重推荐。全书一共10章，全面探讨了MySQL中SQL编程的各种方法、技巧与最佳实践。第1章首先介绍了SQL编程的概念、数据库的应用类型以及SQL查询分析器，然后介绍了SQL编程的三个阶段，希望读者通过本书的学习能达到最后的融合阶段。第2章全面讲解了MySQL中的各种数据类型和与之相对应的各种编程问题。第3章深入探讨了逻辑查询与物理查询的原理与方法。第4章的主题是子查询，不仅讲解了各种常用的子查询方法及其优化，而且还讲解了MariaDB对子查询的优化。第5章首先详细地分析了MySQL中的各种联接及其内部的实现算法，以及MariaDB数据库中引入的Hash Join，然后针对关于集合的各种操作给出了解决方案。第6章分享了聚合和旋转操作的方法与技巧，并对一些经典的常见问题给出了解决方案。第7章深入阐述了游标的使用，重点在于如何通过正确地使用游标来提高SQL编程的效率。第8章讲解了关于事务的各种编程技巧，同时对事务的分类进行了详细阐述。第9章详细分析了各种索引的内部实现，探讨了如何使用索引来提升查询效率。第10章介绍了分区的方法与技巧，阐明了如何通过分区来进行SQL编程。无论你是开发人员还是DBA，无论你是需要一本SQL查询手册还是希望系统深入地学习SQL编程，本书都会是不错的选择。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/973/602973/s_602973.jpg
Kafka权威指南,妮哈·纳克海德 格温·沙皮拉 托德·帕利诺,2017-12-26 00:00:00,计算机-计算机综合,本书是关于Kafka的全面教程，主要内容包括：Kafka相对于其他消息队列系统的优点，主要是它如何完美匹配大数据平台开发；详解Kafka内部设计；用Kafka构建应用的最佳实践；理解在生产中部署Kafka的最佳方式；如何确保Kafka集群的安全。,0,34.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/544/27337544/s_27337544.jpg
Adobe Premiere Pro 2020基础培训教材,王琦,2020-10-01 00:00:00,计算机-软件学习,本书是Adobe中国授权培训中心官方教材，针对Premiere Pro 2020初学者，深入浅出地讲解了软件的使用技巧，并通过综合案例进一步引导读者掌握软件的应用方法。 全书以Premiere Pro 2020版本为基础进行讲解。,0,36.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/394/33819394/s_33819394.jpg
Linux程序设计（第4版）,Neil Matthew Richard Stones,2010-06-08 00:00:00,计算机-编程设计,本书讲述了Linux 系统及其他UNIX 风格的操作系统上的程序开发，主要内容包括标准Linux C 语言函数库和由不同的Linux 或UNIX 标准指定的各种工具的使用方法，大多数标准Linux 开发工具的使用方法，通过DBM 和MySQL 数据库系统存储Linux 中的数据，为X 视窗系统建立图形化用户界面等。本书通过先介绍程序设计理论，再以适当的例子和清晰的解释来阐明它的方式，帮助读者迅速掌握相关的知识。本书适合Linux 的初学者及希望利用Linux 进行开发的程序人员阅读，也适合作为高等院校计算机相关专业师生的参考教材。,0,60,https://wfqqreader-1252317822.image.myqcloud.com/cover/825/26211825/s_26211825.jpg
用Go语言自制解释器,索斯藤·鲍尔,2022-06-01 00:00:00,计算机-编程设计,在程序员与计算机的“交流”过程中，解释器无疑扮演着优秀的翻译角色。它为只懂0和1的计算机翻译源代码，为看似随机的字符赋予含义。这是如何实现的呢？充满好奇心的你，是否曾经思考过这个问题？跟随本书，你将揭开解释器的神秘面纱，通晓它的工作原理，并编写出自己的解释器。本书采用Go语言来为自创的编程语言Monkey实现解释器。你将为Monkey语言实现类C语法、变量绑定、基本数据类型、算术运算、内置函数、闭包等特性，并了解什么是词法分析器、语法分析器和抽象语法树。,0,49.9,https://weread-1258476243.file.myqcloud.com/weread/cover/89/3300018889/s_3300018889.jpg
QEMU/KVM源码解析与应用,李强编著,2021-01-08 00:00:00,计算机-理论知识,《QEMU/KVM源码解析与应用》从源码层面对当今重要的虚拟化方案QEMU与KVM的实现进行了详细分析。涉及的源码包括QEMU程序的基本组成与重要组件、主板与固件虚拟化、CPU虚拟化、内存虚拟化、中断虚拟化、设备虚拟化等。本书的内容以QEMU和KVM代码分析为主，也涉及其他与虚拟化密切相关的代码，例如SeaBIOS和Linux内核中的virtio与VFIO的驱动代码。对虚拟化安全、容器与安全容器技术、虚拟化技术的下一步发展也做了简单介绍。《QEMU/KVM源码解析与应用》可供从事云计算，特别是从事IaaS层相关工作的人员阅读和使用，也适合对底层计算机系统、虚拟机技术、操作系统技术感兴趣的读者学习和使用。虚拟化技术如今已经广泛应用于安全领域，本书还可供安全研究人员参考和使用。,0,129.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/969/40107969/s_40107969.jpg
人人都懂设计模式：从生活中领悟设计模式（Python实现）,罗伟富,2019-04-01 00:00:00,计算机-编程设计,设计模式（Design Pattern）是一套被反复使用、多数人知晓、无数工程师实践的代码设计经验的总结，它是面向对象思想的高度提炼和模板化。 本书带你一起从生活的角度思考设计模式，以轻松有趣的小故事开始，由浅入深地讲解每一种模式，思考每一种模式，总结每一种模式！力求用更通俗的语言阐述难懂的概念，用更简单的语法实现复杂的逻辑，用更短小的代码写出强悍的程序！ 使枯燥乏味的概念变得更有乐趣和意义，希望能带给读者一种全新的阅读体验和思考方式。 本书首先讲解了23种经典设计模式，其中19 种在现今的软件开发中常用的设计模式分别用单独的章节进行了详细讲解，剩余设计模式作为一个合集放在一章中进行了讲解；其次讲解了对基础设计模式的衍生，也是各大编程语言中非常重要而常见的各种编程机制，如过滤器模式、对象池技术、回调机制和MVC模式；最后作者结合自身的工作经验和项目积累，分享了他对设计模式、设计原则、项目重构的理解和看法。Python作为AI时代最重要的一种计算机语言，其在各大语言中的排名也逐年上升！本书所有示例代码均用Python编写，将会是国内不可多得的一本用Python来讲解设计模式的书。 本书适合的读者：一线互联网软件开发者、有一定编程基础的IT新人、对设计模式和编程思想感兴趣的人士。,0,55.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/864/25449864/s_25449864.jpg
深入理解Android：Java虚拟机ART,邓凡平,2019-03-01 00:00:00,计算机-编程设计,本书是笔者“深入理解Android”系列的第四本。本书将关注Android系统中至关重要的部分——Java虚拟机ART。随着Android设备的大规模普及，ART虚拟机已经成为当今使用最为广泛的JVM之一。所以，对ART虚拟机进行研究有着非同寻常的意义。本书的出现在一定程度上填补了这方面的空白。,0,84.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/576/25123576/s_25123576.jpg
Elasticsearch源码解析与优化实战,张超,2018-11-01 00:00:00,计算机-编程设计,本书介绍了Elasticsearch的系统原理，旨在帮助读者了解其内部原理、设计思想，以及在生产环境中如何正确地部署、优化系统。系统原理分两方面介绍，一方面详细介绍主要流程，例如启动流程、选主流程、恢复流程；另一方面介绍各重要模块的实现，以及模块之间的关系，例如gateway模块、allocation模块等。本书的最后一部分介绍如何优化写入速度、搜索速度等大家关心的实际问题，并提供了一些诊断问题的方法和工具供读者参考。,0,62.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/638/25462638/s_25462638.jpg
机器人SLAM导航：核心技术与实战,张虎,2022-01-01 00:00:00,计算机-人工智能,机器人SLAM导航的一大痛点是很难做到理论与实战相结合，而本书可谓“百科全书”式讲解，可帮助硬件、软件、算法等不同领域的研究开发人员走出“调参”困境，终结面对硬件和深奥算法时的束手无策，加快算法在实际机器人产品的工程落地与系统性技术突破。本书以ROS编程、传感器、底盘等机器人开发所涉及的软硬件基础知识为切入点，逐步引出SLAM和导航两大领域核心算法，并结合Cartographer、LOAM、ORB-SLAM、VINS、CNN-SLAM、DeepVO、ros-navigation、TEB、RRT等热门开源算法对SLAM和导航的数学原理、代码框架及实操进行深度剖析。本书分为4篇，一共13章。编程基础篇（第1～3章），主要讨论ROS的核心概念、大型C++工程的代码组织方式以及OpenCV图像处理方面的基础知识，为后续学习打好必要的编程基础。硬件基础篇（第4～6章），通过对机器人传感器、机器人主机和机器人底盘的讨论，帮助缺少硬件基础的开发者系统认识机器人硬件，并更好地理解软件与硬件之间的协同关系。SLAM篇（第7～10章），以各个具体的SLAM系统实现为例，进一步介绍SLAM算法的代码框架以及核心算法的细节实现。自主导航篇（第11～13章），基于具体自主导航系统实现，剖析自主导航算法的代码框架以及核心算法的细节实现，并通过一个真实机器人案例向大家介绍应用SLAM导航技术进行开发的完整流程。,0,89.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/141/42557141/s_42557141.jpg
Python 3.7从零开始学,刘宇宙,2018-10-01 00:00:00,计算机-编程设计,本书专门针对Python新手量身编写，涵盖Python 3实际开发的重要知识点，内容包括：Python语言的类型和对象、操作符和表达式、编程结构和控制流、函数、序列、多线程、正则表达式、面向对象编程、文件操作、网络编程、邮件收发、数据库操作等，提供Python爬虫、自然语言处理、区块链项目范例，各章还安排了调试、问题解答、温故知新、牛刀小试等内容，以帮助读者学会处理程序异常、解答学习困惑、巩固知识、学以致用。 本书还开发了配套小程序学习课件，课件中涵盖视频教学、代码示例、资源包、扩展知识、习题、PPT、FAQ、作业8大主题，大幅扩展了本书知识体系，可帮助读者轻松快速地掌握Python编程技能。 本书技术先进、示例丰富、代码可读性及可操作性强，非常适合Python初学者和转型到Python开发的程序员使用，也可作为Python网课、培训机构及大专院校的教学用书。,0,51.35,https://wfqqreader-1252317822.image.myqcloud.com/cover/580/26793580/s_26793580.jpg
Python量化交易,张杨飞,2019-05-01 00:00:00,计算机-编程设计,本书本着能让新手快速上手量化交易的原则，循序渐进地讲解了量化交易入门所需要的知识，以及大量的开发技巧与交易技巧，具有很强的实用性。vn.py是机构级别的量化交易软件，掌握vn.py框架原理并且熟练运用，有利于新手快速搭建属于自己的量化交易系统。Python语言有非常强大的数据分析库，对于交易策略的研发具有天然优势，且其易学性也深受初学者喜爱。本书即以Python+vn.py这一流行组合写作，从量化交易的起源及其发展进程入手，在简单介绍Python量化编程基础，以及详细解析vn.py架构之后，深入且全面地介绍了CTA策略、海龟策略，以及新策略的开发流程。,0,69.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/914/26297914/s_26297914.jpg
深度学习,特伦斯·谢诺夫斯基,2019-02-01 00:00:00,计算机-人工智能,全球科技巨头纷纷拥抱深度学习，自动驾驶、AI医疗、语音识别、图像识别、智能翻译以及震惊世界的AlphaGo，背后都是深度学习在发挥神奇的作用。深度学习是人工智能从概念到繁荣得以实现的主流技术。经过深度学习训练的计算机，不再被动按照指令运转，而是像自然进化的生命那样，开始自主地从经验中学习。 本书作者特伦斯·谢诺夫斯基是全球人工智能十大科学家之一、深度学习先驱及奠基者，亲历了深度学习在20世纪70年代到90年代的寒冬。但他和一众开拓者，利用大数据和不断增强的计算能力，终于在神经网络算法上取得重大突破，实现了人工智能井喷式的发展。 作为深度学习领域的通识作品，本书以恢弘的笔触，通过3个部分全景展现了深度学习的发展、演变与应用，首次以亲历者视角回溯了深度学习浪潮在过去60年间的发展脉络与人工智能的螺旋上升，并前瞻性地预测了智能时代的商业图景。,0,52.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/943/24275943/s_24275943.jpg
Java EE企业级应用开发教程（Spring+Spring MVC+MyBatis）,黑马程序员,2017-09-01 00:00:00,计算机-编程设计,本书详细讲解了JavaEE中Spring、SpringMVC和MyBatis三大框架（以下简称“SSM”）的基本知识和应用。本书在对知识点进行描述时采用了大量案例，可以更好地帮助读者学习和理解SSM的核心技术。,0,29.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/629/22655629/s_22655629.jpg
从零开始学C语言,戴晟晖 祝明慧等编著,2011-02-01 00:00:00,计算机-编程设计,本书共4篇分为18章，内容包括C语言入门基础、C语言程序、常量、变量与标识符、数据类型、运算符及其表达式、输入与输出、顺序结构与选择结构、循环结构程序设计、结构语句的转移、数组、函数、指针、结构体、共用体和文件等内容。最后的实例篇，运用C语言建立一个学生成绩管理系统，通过对该系统的界面设计、功能分析、模块描述，使读者对C语言程序设计有一个更加系统、深刻的理解。本书配DVD光盘1张，内容为本书的实例文件和作者专门为本书录制的全程多媒体语音教学视频。,0,15.92,https://wfqqreader-1252317822.image.myqcloud.com/cover/26/688026/s_688026.jpg
Windows内核原理与实现,潘爱民著,2010-04-01 00:00:00,计算机-理论知识,本书从操作系统原理的角度，详细解析了Windows如何实现现代操作系统的各个关键部件，包括进程、线程、物理内存和虚拟内存的管理，Windows中的同步和并发性支持，以及Windows的I/O模型。,0,39.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/405/654405/s_654405.jpg
深入理解Istio：云原生服务网格进阶实战,云原生社区,2022-06-01 00:00:00,计算机-计算机综合,本书是云原生社区多位服务网格技术专家的鼎力之作。全书共 10 章，内容涉及Service Mesh概述、核心功能、架构解析、安装与部署、流量控制、可观察性、安全、进阶实战、故障排查、Service Mesh生态，分别从概念、实践和生态扩展3 个层面为读者系统介绍了 Istio 的相关知识，着重介绍了 Istio 在 1.5 版本以后的重大变化，从底层深入剖析了 Istio 的各项核心功能。 本书能为云计算领域的从业者，尤其是微服务领域的开发者在落地 Istio 时提供理论指导和实际借鉴。,0,89.6,https://weread-1258476243.file.myqcloud.com/weread/cover/15/3300020615/s_3300020615.jpg
Spring Cloud、Nginx高并发核心编程,尼恩,2020-09-01 00:00:00,计算机-编程设计,本书从动态代理模式、Reactor模式、三大限流策略等知识入手，深入浅出地剖析Spring Cloud+Nginx系统架构的核心原理以及Web高并发开发技术。全书从基础设计模式和基础原理出发，理论与实战相结合，系统、详尽地介绍Spring Cloud + Nginx高并发核心编程。本书共10章。前6章剖析Feign高并发RPC的底层原理，解析Hystrix高性能配置的核心选项，阐述Hystrix滑动窗口的核心原理；后4章介绍Nginx的核心原理及其配置，并结合秒杀场景实现Spring Cloud秒杀、Spring Cloud+Nginx Lua秒杀，为广大Java开发者提供一个全面学习高并发开发的实战案例。这些知识会为广大Java工程师解决后台开发中遇到的高并发、高性能问题打下坚实的技术基础。,0,60,https://wfqqreader-1252317822.image.myqcloud.com/cover/403/34222403/s_34222403.jpg
系统化思维导论,温伯格,2015-01-01 00:00:00,计算机-计算机综合,本书初版于1975年面世，此后四分之一个世纪始终畅销不衰。21世纪初，25周年纪念版出版，再次掀起阅读风潮。这是一本全面介绍一般系统思维的权威指南，旨在帮助人们掌握科学的思维法则，揭开科学与技术的神秘面纱。书中通过基本的代数原理，使用大量图表、符号，乃至方程来展示探索项目、产品、组织机构等各类系统的方式方法。另外，作者还通过有启发性的举例说明、大量的章后练习，以及附加的数学符号练习，强化读者对问题、系统和解决方案的思考能力。本书适合所有对思考问题感兴趣，希望高效认知世界的读者阅读。无论你是科学家、工程师、组织机构领导人、经理人，还是医生、学生，本书都可以帮你驱散思维迷雾。,0,29.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/947/22806947/s_22806947.jpg
深入理解Nginx：模块开发与架构解析,陶辉,2013-04-08 00:00:00,计算机-计算机综合,本书首先通过介绍官方Nginx的基本用法和配置规则，帮助读者了解一般Nginx模块的用法，然后重点介绍如何开发HTTP模块（含HTTP过滤模块）来得到定制的Nginx，其中包括开发一个功能复杂的模块所需要了解的各种知识，如Nginx的基础数据结构、配置项的解析、记录日志的工具以及upstream、subrequest的使用方法等。在此基础上，综合Nginx框架代码分析Nginx的架构，介绍其设计理念和技巧，进一步帮助读者自由、有效地开发出功能丰富、性能一流的Nginx模块。,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/102/603102/s_603102.jpg
一个64位操作系统的设计与实现,田宇,2018-05-31 00:00:00,计算机-数据库,本书讲述了一个64位多核操作系统的自制过程。此操作系统自制过程是先从虚拟平台构筑起一个基础框架，随后再将基础框架移植到物理平台中进行升级、完善与优化。为了凸显64位多核操作系统的特点，物理平台选用搭载着Intel Core-i7处理器的笔记本电脑。与此同时，本书还将Linux内核的源码精髓、诸多官方白皮书以及多款常用协议浓缩于其中，可使读者在读完本书后能够学以致用，进而达到理论联系实际的目的。全书共分为16章。第1~2章讲述了操作系统的基础概念和开发操作系统需要掌握的知识；第3~5章在虚拟平台下快速构建起一个操作系统模型；第6~16章将在物理平台下对操作系统模型做进一步升级、优化和完善。本书既适合在校学习理论知识的初学者，又适合在职工作的软件工程师或有一定基础的业余爱好者。,0,54.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/970/26211970/s_26211970.jpg
Unity 3D游戏开发（第2版）,宣雨松编著,2018-09-01 00:00:00,计算机-软件学习,Unity是一款市场占有率非常高的商业游戏引擎，横跨25个主流游戏平台。本书基于Unity 2018，结合2D游戏开发和3D游戏开发的案例，详细介绍了它的方方面面，内容涉及编辑器、游戏脚本、UGUI游戏界面、动画系统、持久化数据、静态对象、多媒体、资源加载与优化、自动化与打包等。本书适合初学者或者有一定基础的开发者阅读。,0,44.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/651/38493651/s_38493651.jpg
深入浅出ASP.NET Core,梁桐铭,2020-09-01 00:00:00,计算机-理论知识,本书是一本系统地介绍ASP.NET Core、Entity Framework Core以及ASP.NET Core Identity框架技术的入门图书，旨在帮助读者循序渐进地了解和掌握ASP.NET Core。本书使用ASP.NET Core从零开始搭建一个实际的项目。从基本的控制台应用程序开始，介绍ASP.NET Core基本的启动流程，涵盖ASP.NET Core框架中各个技术的实际应用。同时，本书也会介绍一些ASP.NET Core的高级概念。在本书中，我们会开发一个学校管理系统，其中包含清晰的操作步骤和大量的实际代码，以帮助读者学以致用，将ASP.NET Core的知识运用到实际的项目开发当中，最后我们会将开发的项目部署到生产环境中。通过阅读本书，读者将掌握使用ASP.NET Core开发Web应用程序的方法，并能够在对新项目进行技术选型时做出战略决策。 本书适合有一定C# 编程经验和HTML、JavaScript基础，并对ASP.NET Core感兴趣的读者阅读，也可以作为高等院校相关专业的教学用书和培训学校的教材。,0,88.96,https://wfqqreader-1252317822.image.myqcloud.com/cover/20/35243020/s_35243020.jpg
跟老男孩学Linux运维：Shell编程实战,老男孩,2017-01-01 00:00:00,计算机-计算机综合,目前全球正处于互联网+的时代，越来越多的传统企业都在通过互联网提供产品和服务，比如，互联网+教育、互联网+金融、互联网+电商、互联网+出租车、互联网+保险等，可以看到，几乎所有的产品、服务都能在网上找到。而支撑互联网的幕后英雄其实就是Linux（包括移动互联网在内），掌握Linux运维技术已经成为每一个IT技术人员的必备技能！,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/551/851551/s_851551.jpg
深入分析Java Web技术内幕,许令波,2012-09-01 00:00:00,计算机-编程设计,本书围绕JavaWeb相关技术从三方面全面深入地进行阐述。首先介绍前端知识，主要介绍JavaWeb开发中涉及的一些基本知识，包括Web请求过程、HTTP协议、DNS技术和CDN技术。其次深入介绍Java技术，包括I/O技术、中文编码问题、ClassLoader工作机制及JVM的内存管理等。最后介绍Java服务端技术，主要包括Servlet、Session与Cookie、Tomcat与Jetty服务器、Spring容器、iBatis框架和Velocity框架等原理介绍。,0,27.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/618/773618/s_773618.jpg
ROS机器人开发实践,胡春旭,2018-05-01 00:00:00,计算机-人工智能,本书以《ROS探索总结》系列博文为基础，重新整理了ROS相关基础要点，让读者能够迅速熟悉ROS的整体框架和设计原理；在此基础上，本书以实践为重心，讲解大量机器视觉、机器语音、机械臂控制、SLAM和导航、机器学习等多方面ROS应用的实现原理和方法，并且翻译了众多ROS中的图表、内容，帮助读者在实现ROS基础功能的同时深入理解基于ROS的机器人开发，将书中的内容用于实践。,0,49,https://wfqqreader-1252317822.image.myqcloud.com/cover/565/937565/s_937565.jpg
Excel 2019公式与函数应用大全（视频教学版）,诺立教育 钟元权,2020-01-01 00:00:00,计算机-软件学习,本书通过大量的实例详细讲解Excel 2019的常用函数，并且介绍公式与函数相关的基础知识以及函数在职场各个领域的具体使用方法。读者在工作时，若有不明白的函数，只需要翻开本书查阅相关的讲解即可。本书共16章，前3章介绍公式与函数操作基础，分别是公式技巧、函数基础、单元格引用、数组的应用、公式的审核与修正、分析与解决公式返回错误值；中间8章介绍8类函数的实际应用，包括逻辑函数、日期和时间函数、数学函数、文本函数、统计函数、财务函数、查找与引用函数、信息函数；最后5章结合实际介绍函数在职场各个领域的应用，包括员工档案管理、员工考勤管理、员工薪资管理、公司销售管理、固定资产管理。本书内容全面、结构清晰、语言简练，不仅适合正在学习函数使用方法的读者阅读，而且特别适合作为数据分析人员、财务人员、统计人员、行政人员及教师的案头手册。,0,49,https://wfqqreader-1252317822.image.myqcloud.com/cover/180/30183180/s_30183180.jpg
结网@改变世界的互联网产品经理（修订版）,王坚,2013-05-01 00:00:00,计算机-计算机综合,本书以创建、发布、推广互联网产品为主线，描述了互联网产品经理的工作内容，以及应对每一部分工作所需的方法和工具。产品经理的工作是围绕用户及具体任务展开的，本书给出的丰富案例以及透彻的分析道出了从发现用户到最终满足用户这一过程背后的玄机。新版修改了之前版本中不成熟的地方，强化了章节之间的衔接，解决了前两版中部分章节过于孤立的问题；同时，穿插增加了一些移动互联网方面的数据、案例和方法介绍，与时俱进移动互联网时代。本书面向现在正在从事及未来将要从事互联网相关工作的创业者和产品经理，也可以作为互联网产品策划人员或相关专业学生的参考书。,0,19.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/975/22806975/s_22806975.jpg
0day安全,王清主编,2011-06-01 00:00:00,计算机-理论知识,本书分为5篇33章，系统、全面地介绍了Windows平台缓冲区溢出漏洞的分析、检测与防护。第一篇为漏洞exploit的基础理论和初级技术，可以引领读者迅速入门；第二篇在第一篇的基础上，结合国内外相关研究者的前沿成果，对漏洞技术从攻、防两个方面进行总结；第三篇站在安全测试者的角度，讨论了几类常用软件的漏洞挖掘方法与思路；第四篇则填补了本类书籍在Windows内核安全及相关攻防知识这个神秘领域的技术空白；第五篇以大量的0 day案例分析，来帮助读者理解前四篇的各类思想方法。,0,34,https://wfqqreader-1252317822.image.myqcloud.com/cover/665/653665/s_653665.jpg
机器学习,赵卫东 董亮,2018-07-01 00:00:00,计算机-人工智能,机器学习是人工智能的重要技术基础，涉及的内容十分广泛。本书内容涵盖了机器学习的基础知识，主要包括机器学习的概论、统计学习基础、分类、聚类、神经网络、贝叶斯网络、支持向量机、进化计算、文本分析等经典的机器学习理论知识，也包括用于大数据机器学习的分布式机器学习算法、深度学习和加强学习等高等级内容。此外，还介绍了机器学习的热门应用领域推荐技术，并给出了华为机器学习平台上的实验。本书深入浅出、内容全面、案例丰富，每章后都有习题和参考文献，便于学生巩固学习，适用于高等院校本科生、研究生机器学习、数据分析、数据挖掘等课程的教材，也可作为对机器学习感兴趣的研究人员和工程技术人员的参考资料。,0,37.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/151/24982151/s_24982151.jpg
设计模式的艺术,刘伟,2020-06-01 00:00:00,计算机-编程设计,本书分为4个部分，共26章：第1部分（第1章-第2章）为基础知识，包括设计模式概述、UML类图和面向对象设计原则等内容；第2部分（第3章-第8章）为创建的艺术，包括6种常用的创建型设计模式；第3部分（第9章-第15章）为组合的艺术，包括7种常用的结构型设计模式；第4部分（第16章-第26章）为交互的艺术，包括11种常用的行为型设计模式。本书可作为一线软件开发人员、高等院校计算机及软件等相关专业师生、IT培训机构讲师和学员、设计模式研究人员和模式爱好者的参考用书和自学读物。,0,55.86,https://wfqqreader-1252317822.image.myqcloud.com/cover/798/41787798/s_41787798.jpg
