title,author,publishTime,category,intro,free,price,cover
Excel数据透视表：一样的数据不一样的看法,恒盛杰资讯,2017-03-01 00:00:00,计算机-软件学习,本书对数据透视表的功能进行了全面梳理与总结，不仅讲解了数据透视表的基础知识和基本功能，而且介绍了许多在日常办公中容易被忽视的进阶功能。所以，无论是Excel的初学者还是熟手，本书都可以成为他们活学活用数据透视表的绝佳“伴侣”。,0,20,https://wfqqreader-1252317822.image.myqcloud.com/cover/657/929657/s_929657.jpg
好用，Excel财务高手,诺立教育,2018-01-01 00:00:00,计算机-软件学习,本书紧扣Excel在财务会计方面的应用，以提高财务会计工作效率为目标，讲解Excel在财务工作中的应用。书中讲解的范例都是作者日常工作中所用到的，读者可以即学即用。本书共11章，分别讲解认识Excel对财务管理的重要性、财务数据的输入及编辑技巧、财务数据的加工整理、常用财务表单统计表、会计记账、往来账款管理、进销存管理、员工工资管理、固定资产管理、月末账务处理，以及编制财务报表等内容。本书内容全面、结构清晰、语言简练，全程配以图示来辅助读者学习和掌握。本书适合财务管理人员、会计人员、大中专院校财务专业的学生，以及希望提高Excel办公能力的人员使用。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/572/928572/s_928572.jpg
AutoCAD 2017中文版完全自学手册,龙马高新教育策划 教传艳主编,2017-05-01 00:00:00,计算机-软件学习,《AutoCAD2017中文版完全自学手册》以零基础讲解为宗旨，用实例引导读者学习，深入浅出地介绍了AutoCAD2017的相关知识和应用方法。《AutoCAD2017中文版完全自学手册》分为6篇，共30章。第1篇“新手入门”主要介绍了AutoCAD2017快速入门、坐标系以及命令的调用方式等；第2篇“二维图形”主要介绍了二维绘图基础、绘制基本二维图形、绘制和编辑复杂二维图形以及二维图形编辑操作等；第3篇“辅助绘图”主要介绍了文字与表格、AutoCAD标注基础、创建与编辑标注、图层、图块、图形文件管理操作、图纸集及AutoLISP、图纸的打印与输出等；第4篇“三维图形”主要介绍了绘制机械零件轴测图、三维建模基础、绘制三维图形、编辑三维图形以及由三维模型生成二维图等；第5篇“高级应用”主要介绍了渲染和中望CAD2017；第6篇“案例实战”主要介绍了机械设计案例、三维综合案例、园林景观设计案例、建筑设计案例、家具设计案例以及电子电路设计案例等，供读者巩固提高。,0,61.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/493/33119493/s_33119493.jpg
Word/Excel/PPT 2016从新手到高手（全彩版）,杰诚文化,2017-11-01 00:00:00,计算机-软件学习,本书无论是理论知识的安排还是实际应用能力的训练，都充分考虑了初学者的实际需求，读者可以边学边练，最终达到理论知识与操作水平的同步提高。全书共15章，可分为5个部分。第1部分主要讲解Office2016的共性操作及操作环境的个性化定制，第2～4部分则分别讲解如何运用Word、Excel、PowerPoint进行文档编排、数据处理与分析、演示文稿制作与放映，第5部分讲解Word、Excel、PowerPoint之间的协作。,0,20,https://wfqqreader-1252317822.image.myqcloud.com/cover/557/928557/s_928557.jpg
广联达BIM算量大赛实训图集,朱溢镕 王全杰,2015-06-01 00:00:00,计算机-软件学习,本书内容包括广联达算量大赛设计指导、广联达算量大赛实务训练、广联达算量大赛选拨提升训练、广联达技能认证赛前培训指导、近五年大赛用图纸等。图纸内容由浅入深，几乎涵盖所有类型案例工程，案例规模不大，内容详细，适合自学练习及实训训练。功能能满足广大老师日常教学及实训练习，也满足参加广联达全国算量大赛（及其他软件大赛）老师赛前培训及应用技能认证考核训练需要。,0,89.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/109/23742109/s_23742109.jpg
中文版AutoCAD 2016从入门到精通,CAD辅助设计教育研究室,2017-02-01 00:00:00,计算机-软件学习,本书是一本帮助AutoCAD2016初学者实现从入门到精通的学习用书，全书采用“基础＋手册＋案例”的写作方法，一本书相当于三本。本书内容分为4篇共21章，第1篇为入门篇，主要介绍AutoCAD的基本知识与界面、参数设置，内容包括软件入门、文件管理、设置绘图环境、图形坐标系、图形的绘制与编辑等；第2篇为精通篇，内容包括图形标注、文字和表格、图层、图块、图形信息查询、打印设置等AutoCAD的高级功能；第3篇为三维篇，分别介绍了三维绘图基础、三维实体与网格建模、三维模型的编辑、三维渲染等内容；第四篇为行业应用篇，主要通过机械设计、建筑设计、室内设计、电气设计4类主要的AutoCAD设计领域来进行详细的实战讲解，具有极高的实用性。本书配有多种配套资源，不仅有生动详细的高清讲解视频，还有各例题的实例，以及诸多的电子书。可以大大提高读者学习的兴趣和效率。本书适合AutoCAD初、中级读者学习，可作为广大AutoCAD初学者和爱好者学习AutoCAD的专业指导教材。对各专业技术人员来说也是一本不可多得的参考书和速查手册。,0,42.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/418/33119418/s_33119418.jpg
新编Office 2016应用大全（实战精华版）,华文科技,2017-02-01 00:00:00,计算机-软件学习,本书分为6篇21章，第一篇为Office2016基础篇，包括第1～3章，主要介绍了Office办公组件操作界面、共同操作等。第二篇为Word2016应用篇，包括第4～7章，主要介绍了Word文本的输入和格式编排、图文结合与表格的使用、美化和规范文档页面以及审阅与打印文档。第三篇为Excel2016应用篇，包括第8～12章，主要介绍了Excel表格的基本操作和表格的美化、公式与函数的运用、表格数据的分析与管理、使用图表直观展示数据、工作表的打印与共享。第四篇为PowerPoint2016应用篇，包括第13～16章，主要介绍了演示文稿的基本操作、使用动画让演示文稿动起来、调整演示文稿的整体风格、幻灯片的放映与输出。第五篇为Access2016应用篇，包括第17章，主要介绍了Access2016数据库基础。第六篇为Office2016操作技巧篇，包括第18～21章，主要介绍了Office三大组件的协作与共享、Word2016办公技巧、Excel2016办公技巧和PowerPoint2016办公技巧等内容。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/736/852736/s_852736.jpg
品悟：Alias 2014+Showcase产品可视化造型与渲染,李华斌 马萌,2015-08-01 00:00:00,计算机-软件学习,欧特克Alias系列软件致力于为全球的汽车工业提供最先进的设计解决方案，2013年隆重推出具有里程碑意义的Alias2014版。本书以国内著名汽车厂商（桂林大宇）高级造型设计师的专业视角来讲解产品设计、曲面建模以及渲染的专业书籍。本书以alias和Showcase的实际应用为主，生动详细地讲解了这两种设计工具，并结合精美而具有代表性的产品对象，全面而系统地阐述了产品建模过程中的每一个步骤，让读者全面而快速地学习工业设计流程中创意表达和产品表现，同时掌握从日常产品到复杂的交通工具等对象的曲面拆分、建模和视觉化思路。在学习过程中，除了有文字的详细记录和提示，更配有生动的图片和环节应该注意的细节，尽量解决读者在学习过程中可能出现的问题。本书定位初学者，旨在面向工业设计、家具设计、鞋类设计以及汽车设计等专业的专、本科生和研究生，或从事产品造型设计、cg领域自学者以及三维设计培训机构的教材。,0,79.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/166/32440166/s_32440166.jpg
VR爆发：当虚拟照进现实,艾媒咨询研究院 张毅,2017-02-01 00:00:00,计算机-软件学习,《VR爆发当虚拟照进现实》将针对当下市场关注热点VR产业进行全面梳理，深入介绍VR发展历史，国内外发展现状，投融资情况、企业布局情况、产业链、主要企业介绍、新技术应用与展望等，并同时会对AR等技术做进一步解读。为行业从业者，科研机构，投资者以及创业者等提供针对VR产业的深度透视。,0,34.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/549/24980549/s_24980549.jpg
新编Word/Excel/PPT商务办公应用大全（2016实战精华版）,华文科技编著,2017-02-01 00:00:00,计算机-软件学习,作为一款常用的集成办公软件，它具有操作方便和容易上手等特点。然而要想真正掌握并能够熟练地运用它来解决实际工作中各种繁杂的问题却并非易事。为了帮助广大用户快速掌握Word/Excel/PPT2016三大组件在商务办公领域的运用技巧，笔者根据多年的实践经验编写了本书。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/441/852441/s_852441.jpg
新编Excel公式、函数与图表应用大全（2016实战精华版）,华文科技编著,2017-02-01 00:00:00,计算机-软件学习,本书共25章，包括初识Excel 2016、设置Excel 2016工作环境、工作表基本操作、工作表页面布局与打印设置、数据有效性与条件格式应用、数据排序与筛选、数据处理与分析、数据组合与分类汇总、名称定义使用、公式与函数基础、逻辑函数应用、文本与信息处理函数应用、日期与时间函数应用、数学函数应用、数据库函数应用、查询与引用函数应用、概率函数应用、统计学函数应用、财务函数应用、工程函数应用、图表分析数据应用、基本数据分析应用、数据透视表分析应用、固定资产折旧分析应用、本量利分析应用内容。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/440/852440/s_852440.jpg
Maya脚本应用手册：表达式与MEL语言,王澄宇,2013-03-01 00:00:00,计算机-软件学习,表达式与MEL语言是Maya脚本制作的核心，是利用Maya在三维世界里自由创作所必需的语言和工具。《Maya脚本应用手册——表达式与MEL语言》将MEL语言和表达式制作过程相结合，并通过详细讲解如直升机螺旋桨、滚动的箱子、推拉门和龙卷风等案例的制作过程来揭示具体问题的解决方法，为读者最终熟练掌握Maya工具奠定了实践基础。《Maya脚本应用手册——表达式与MEL语言》适用于已经掌握Maya用户界面操作的读者，同时也可以作为Maya高级用户的参考书籍，以及美术设计等相关院校和培训机构的教材。,0,41.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/572/24980572/s_24980572.jpg
中文版3ds Max 2016/VRay效果图制作实战基础教程（全彩版）,任媛媛,2020-07-01 00:00:00,计算机-软件学习,本书介绍了中文版3ds Max 2016结合VRay渲染器和Photoshop软件制作效果图的方法与技巧，包括效果图的建模、摄影机、灯光、渲染、材质和后期。本书主要面向零基础读者，帮助其快速而全面地掌握效果图的制作。  全书以各种重要技术为主线，通过“工具剖析”和“步骤演示”帮助读者快速上手，熟悉软件功能和制作思路。“课外练习”可以拓展读者的实际操作能力，做到举一反三。“商业实战”都是实际工作中经常会遇到的类型，既达到了强化训练的目的，又可以让读者更多地了解实际工作中的问题和处理方法。另外，本书所有内容均以中文版3ds Max 2016、VRay 3.50.04（后简称“VRay”）和Photoshop CC为基础进行编写，建议读者使用此版本进行学习。,0,48.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/531/32164531/s_32164531.jpg
中文版 DaVinci Resolve 12 数字电影调色典型实例精讲,方诚,2016-04-01 00:00:00,计算机-软件学习,本书是一本DaVinci Resolve 12达芬奇数字电影调色系统及数字电影调色案例完全学习教程。 全书共10章，包含15个教学案例，详细讲解DaVinci Resolve 12达芬奇数字调色系统的使用领域、调色流程、各个工作间的使用方法及相互之间的协助，以及与剪辑软件的对接工作流程等。书中对色彩空间和LUT的安装、使用方法及使用案例进行讲解，通过完整的好莱坞电影案例来讲解数字电影的调色方法及流程。 本书附带下载资源，扫描封底“资源下载”二维码即可获得下载方法。本书配套资源包含书中第 2章～第9章所有案例的工程文件，以及书中所有章节讲解的数据库文件和视频素材。 本书以中文版DaVinci Resolve 12为基础，适合刚刚接触数字调色系统或对其已有初步了解的读者学习使用，对剪辑师、调色师、影视导演和摄影师等都有很好的参考价值，同时也可作为相关培训机构的教学用书。,0,73.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/688/33039688/s_33039688.jpg
Cinema 4D/After Effects/RealFlow 动态图形设计案例解析,武海峰,2016-02-01 00:00:00,计算机-软件学习,本书以案例的方式介绍Houdini特效设计的方法，案例由浅入深，内容丰富，主要定位于电视包装、动态图形设计、广告特效等领域，表现题材多样，有水流、水墨、玉石、鲤鱼、云马、彩色光线、桃花等。同时，讲解了使用频率较高的知识点，如粒子控制、流体碰撞、动力学属性、语句使用、节点属性、材质调节、VOP节点连接、数字资产定制、Mantra渲染器设置等。各章内容精彩、实用性强，读者可以循序渐进地学习，也可以直接查阅相关章节的内容。 本书配套光盘附有场景文件、动态素材、案例成片等，可以辅助读者学习。 本书非常适合初次接触Houdini或有Houdini基础想再提升一个层次的读者，以及电视包装、影视广告的从业者，也可以作为相关院校的培训教材。,0,54.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/506/33039506/s_33039506.jpg
Maya影视动画高级模型制作全解析,CGWANG动漫教育,2016-04-01 00:00:00,计算机-软件学习,本书是一本关于Maya影视动画的模型制作入门与提高的图书，全书由浅入深地介绍了运用Maya软件进行影视动画模型制作的相关知识。 全书一共分为有7个章节，从影视动画的道具模型制作到影视动画角色模型的制作案例讲解中，全面介绍了Maya影视动画模型制作的技术理论知识、功能命令的使用方法等等。本书注重实用性，书中的案例均为挑选在实际生产中具有代表性的模型制作案例。 本书在讲授上采用了原理分析配合实践操作的方式。读者不仅可以快速上手操作，而且还能够了解Maya影视动画模型的制作原理，让读者能够知其然更知其所以然。本书非常适合自学Maya影视动画模型制作的读者，也适合相关培训学校作为教材使用。,0,61.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/549/33039549/s_33039549.jpg
Photoshop后期强：数码摄影后期完全宝典,陈建强,2020-07-01 00:00:00,计算机-软件学习,本书是“Photoshop后期强”系列数码后期教程的精华汇编版，集合了Photoshop基础入门、原理与理论解析、影调与色调应用、抠图与合成、RAW格式技法等多个领域的知识点和技法。  本书遵循确保全书系统完整的宗旨，读者可以从零基础起步，由浅入深，逐步掌握数码摄影后期处理的全流程知识。  本书注重理论联系实践，在将基本原理剖析到位后，各种理论知识会融入案例中，让读者可以在实战中理解和掌握理论，真正做到举一反三。  本书还为读者赠送了长达300分钟的教学视频和大量素材图，以供读者在阅读之余更好地学习数码摄影后期技法。  阅读本书，相信读者能够真正实现数码照片后期技术入门与进阶，并制作出自己喜欢的、风格各异的摄影作品。  本书适合摄影爱好者，数码摄影后期入门者学习参考。,0,66.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/612/33039612/s_33039612.jpg
自然语言处理与计算语言学,格夫·斯里尼瓦萨-德西坎,2020-08-01 00:00:00,计算机-软件学习,自然语言处理是一门融语言学、计算机科学、数学于一体的科学，研究人与计算机之间用自然语言进行有效通信的各种理论和方法。计算语言学是指通过建立形式化的数学模型来分析、处理自然语言，并在计算机上用程序来实现分析和处理的过程，旨在以机器来模拟人的部分或全部语言能力的目的。 《自然语言处理与计算语言学》作为一本借助于Python编程语言以及各种开源工具（如Gensim、spaCy等）来执行文本分析、自然语言处理和计算语言学算法的图书，从应用层面介绍了相关的理论知识和所涉及的技术。《自然语言处理与计算语言学》共分为15章，其内容涵盖了文本分析的定义、使用Python进行文本分析的技巧、spaCy语言模型、Gensim工具、词性标注及其应用、NER标注及其应用、依存分析、主题模型、高级主题建模、文本聚类和文本分类、查询词相似度计算和文本摘要、词嵌入、使用深度学习处理文本、使用Keras和spaCy进行深度学习、情感分析与聊天机器人的原理介绍等。 《自然语言处理与计算语言学》适合对自然语言处理的实现细节感兴趣的Python程序开发人员阅读。如果读者具备统计学的基本知识，对学习本书内容会大有裨益。,0,37.76,https://wfqqreader-1252317822.image.myqcloud.com/cover/620/33039620/s_33039620.jpg
SolidWorks快速入门教程（2019版）,北京兆迪科技有限公司,2020-03-18 00:00:00,计算机-软件学习,本书是学习SolidWorks 2019中文版的快速入门教程，内容包括SolidWorks简介、SolidWorks 2019软件的安装、软件工作界面与基本设置、二维草图的绘制、零件设计、曲面设计、装配设计、模型的测量与分析、工程图制作、钣金设计和动画与机构运动仿真等。为了使读者更快地掌握该软件的基本功能，本书在内容安排上结合大量的实例对SolidWorks 2019软件中一些抽象的概念、命令和功能进行了讲解；另外，书中通过范例讲述了一些生产一线产品的设计过程，这样安排能使读者较快地进入设计实战状态，书中讲解所选用的范例、实例或应用案例覆盖了不同行业，具有很强的实用性和广泛的适用性；本书在主要章节中还安排了习题，便于读者进一步巩固所学的知识。在写作方式上，本书紧贴软件的实际操作界面，使初学者能够尽快地上手，提高学习效率。本书附带一张多媒体DVD学习光盘，光盘中有大量SolidWorks应用技巧和具有针对性的范例教学视频，并进行了详细的语音讲解；另外，光盘内还包含了书中所有的素材模型、练习模型、范例模型的原始文件以及SolidWorks 2019配置文件，方便读者学习。,0,59.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/870/32913870/s_32913870.jpg
一定要学的Photoshop人像摄影后期调色技法,钟百迪,2016-05-01 00:00:00,计算机-软件学习,本书总结了作者10年的教学培训心得，以摄影爱好者如何拍好一张人像摄影作品为出发点，从前期的策划、主题、造型，到后期的调色规律、为什么这样调，并且细致分析摄影中常遇到的色彩问题，提供解决方案，从而得出一套完备的人像照片处理流程。本书理论结合操作，简单易懂，深入浅出，为读者轻松解开照片处理过程中的谜团，而且书中所有案例都由作者本人拍摄，实战性强。书中提供的完整系统的调色方法，是广大摄影爱好者入门人像摄影的法宝，并为提高摄影作品质量提供了突破性的思路。,0,47.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/951/22653951/s_22653951.jpg
Adobe Camera Raw完全自学教程,孙丽丽,2013-05-01 00:00:00,计算机-软件学习,Raw格式的照片可以说是为影像的后期创意处理提供了最完美的素材，它确保了图像在后期处理时拥有最大的可塑性，《AdobeCameraRaw完全自学教程》以具有强大图像处理功能的Photoshop中的CameraRaw为操作平台，由局部到整体、从易到难地讲解Raw格式照片的修饰和处理的专业技法。《AdobeCameraRaw完全自学教程》适合学习CameraRaw的初、中级读者，以及摄影后期处理爱好者及相关从业人员参考使用，也可作为各类培训学校和大专院校的学习教材或辅导用书。,0,47.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/772/22651772/s_22651772.jpg
中文版CorelDRAW X7基础培训教程,数字艺术教育研究室,2016-05-01 00:00:00,计算机-软件学习,本书全面系统地介绍了CorelDRAWX7的基本操作方法和矢量图形的制作技巧，包括初识CorelDRAWX7，绘制和编辑图形，绘制和编辑曲线，编辑轮廓线与填充颜色，排列和组合对象，编辑文本，编辑位图，应用特殊效果，以及商业案例实训等内容。本书内容均以课堂案例为主线，通过对各案例的实际操作，读者可以快速上手，熟悉软件功能和艺术设计思路。书中的软件功能解析部分使学生能够深入学习软件功能；课堂练习和课后习题可以拓展学生的实际应用能力，提高学生的软件使用技巧；商业案例实训可以帮助学生快速地掌握商业图形的设计理念和设计元素，以顺利达到实战水平。,0,23.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/955/22653955/s_22653955.jpg
从零开始学Photoshop 抠图+修图+调色+特效+合成,委婉的鱼,2020-07-01 00:00:00,计算机-软件学习,这是一本完全针对零基础的读者创作的Photoshop书，使用简单、易懂的语言，手把手教授每个工具的使用技巧和不同核心技术应用，看着书和视频，并使用随书下载资源，就能轻松做出一模一样的案例效果图。此外，每个知识点讲解完以后，有“你问我答”环节，便于读者自己制作案例，进行练习，举一反三。 本书共包含16个章节。第1章讲解修图的准备工作和获取图片的网站、途径；第2章讲解了必备的基本概念；第3章讲述了Photoshop的基本工具，并一一例举了小案例进行练习；第4~6章讲解了图层、蒙版和通道的知识；第7章~第9章，讲解了Photoshop的18抠图技法、文字特效设计及滤镜的学问；第10章~第16章，讲解了Photoshop的核心应用，包括一系列日常实用技术案例、影楼人像修图、图像后期调色、海报后期创作、时尚特效案例、创意合成案例及GIF动图制作案例。 本书的适用对象为平面学习者、设计师、计算机专业学生，以及日常处理图形图像所需者。,0,48.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/492/32164492/s_32164492.jpg
中英文打字（第4版）,乔桂波  张晋立,2016-06-01 00:00:00,计算机-软件学习,本书从应用入手来介绍中英文打字的各项技能，在讲解知识点的同时，通过大量的操作练习引导学生在较短的时间内掌握中英文打字的技能。 本书共分为7章，分别是英文打字、搜狗拼音输入法、五笔字型基础、五笔字型单字输入、五笔字型词组输入、五笔字型综合练习及五笔加加Plus。,0,13.7,https://wfqqreader-1252317822.image.myqcloud.com/cover/756/32537756/s_32537756.jpg
AutoCAD 2020 从入门到精通 实战版,有笈随学工作室,2020-06-01 00:00:00,计算机-软件学习,本书由浅入深、循序渐进地介绍了Autodesk 公司最新推出的专业绘图软件——AutoCAD 2020 的基本操作方法和使用技巧。全书共分18 章，分别介绍了AutoCAD 2020 基础知识、基本绘图工具、图形控制工具、绘制基本二维图形、编辑二维图形对象、尺寸标注、文字与表格、图案填充与面域、图块与外部参照、辅助绘图工具、绘图空间和图纸集、三维建模、编辑三维模型、渲染、绘制二维机械图形、绘制二维建筑图形、绘制三维零件图和绘制三维建筑图形。,0,62.86,https://wfqqreader-1252317822.image.myqcloud.com/cover/959/32517959/s_32517959.jpg
Excel数据透视表从新手到高手,宋翔,2021-05-01 00:00:00,计算机-软件学习,本书详细介绍了Excel数据透视表的各项功能和使用方法，以及在多个行业中的实际应用。本书各章的先后顺序以创建、设置、使用数据透视表的整体流程来进行安排，便于读者学习和理解。本书包含大量示例，示例文件包括操作前的原始文件和操作后的结果文件，既便于读者上机练习，又可以在练习后进行效果对比，快速掌握数据透视表的操作方法和技巧。 本书共有13章和1个附录，内容主要包括数据透视表的组成结构和常用术语、创建数据透视表的基本流程、创建和整理数据源、使用不同类型的数据源创建数据透视表、创建动态的数据透视表、布局字段、数据透视表的基本操作、改变数据透视表的布局和格式、设置数据的显示方式、组合数据、查看明细数据、刷新数据、排序和筛选数据、设置数据的汇总方式和计算方式、创建计算字段和计算项、创建和编辑数据透视图、在Excel中创建数据模型和数据透视表、使用Power Pivot创建数据模型和数据透视表、使用VBA自动化创建数据透视表，以及数据透视表在销售、人力资源、财务、学校管理中的应用等内容。 本书赠送所有案例的原始文件和结果文件、重点内容的多媒体视频教程、教学PPT、Excel公式与函数基础教程电子书、Excel图表基础教程电子书、Excel VBA实用案例基础教程电子书、Excel文档模板、Windows 10多媒体视频教程。,0,48.86,https://weread-1258476243.file.myqcloud.com/weread/cover/22/3300020822/s_3300020822.jpg
CINEMA 4D R20完全实战技术手册,李辉,2021-06-01 00:00:00,计算机-软件学习,CINEMA 4D软件是目前设计领域使用占比最高、最受欢迎的3D绘图软件。该软件通过完美强大的功能，将设计师天马行空的想法在最短的时间内展现得淋漓尽致，CINEMA 4D轻松让你引领设计潮流，由你创造未来设计的新趋势。,0,69.3,https://weread-1258476243.file.myqcloud.com/weread/cover/18/3300020818/s_3300020818.jpg
Excel完全自学教程,郭绍义 杜利明,2022-06-01 00:00:00,计算机-软件学习,Excel是一款编写电子表格制作的软件，它可以高效地输入数据并运用公式和函数进行快速计算，还可以对数据进行归纳整理和分析，并生成直观的图表。本书对Excel进行了系统的讲解，书中不仅有对具体操作的讲解，配有步骤图，还有实用技能、新手技巧，可以为使用办公软件的专业人士提供一定的参考，便于大家灵活学习并应用到实际的学习与工作中，从而提高办公效率。,0,20.7,https://weread-1258476243.file.myqcloud.com/weread/cover/37/3300020437/s_3300020437.jpg
Photoshop电商产品精修实战,吾淘网 飞鸟,2017-10-01 00:00:00,计算机-软件学习,本书是一本专业的产品图精修技法学习用书，主要根据不同材质、不同结构的产品进行划分，有针对性地讲解了不同的修图技巧与手法。本书从零基础开始，针对修图前的基本理论、基础方法和注意事项等进行了一系列的讲解。在实战部分，根据不同的光影关系、结构和材质将产品进行分类，如塑料类、金属类、玻璃类，以及光影、结构和材质都较为复杂的产品，由易到难、循序渐进地讲解了产品修图的不同方法与技巧，通过这几大类典型材质的产品教会大家修图与材质的关系、修图与结构的关系、修图与光影的关系，以及修图与色彩的关系。本书内容细致而全面，系统性和可读性较强，方便读者举一反三。,0,64.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/886/22654886/s_22654886.jpg
UG NX 11中文版从入门到精通,钟日铭,2017-04-01 00:00:00,计算机-软件学习,UGNX（即SiemensNX，简称NX）是值得推荐的产品工程解决方案，它为用户的产品设计及加工过程提供了数字化造型和验证手段。本书结合众多典型范例，循序渐进地介绍NX11中文版的软件功能和实战应用知识。全书共分12章，涉及的主要内容包括：初识NX11、二维草图、三维实体设计基础、标准成形特征设计、特征的操作和编辑、在模型空间中应用3D曲线、曲面片体设计、同步建模、NX装配设计、工程制图、NX标准化与定制和钣金件设计。本书结构清晰、内容丰富、通俗易懂、应用性强，特别适合从事机械设计、模具设计、工业设计、产品造型与结构设计等工作的专业技术人员阅读，也可作为UGNX的综合培训教材使用。,0,61.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/396/33119396/s_33119396.jpg
Excel 2019从入门到精通（移动学习版）,史卫亚 侯惠芳 陈亮编著,2019-07-01 00:00:00,计算机-软件学习,本书以案例教学的方式为读者系统地介绍了Excel 2019的相关知识和应用技巧。 全书共16章。第1～2章主要介绍Excel 2019的基本操作以及输入和编辑数据的方法等；第3～5章主要介绍Excel表格的制作方法，包括工作表的修饰、使用插图和艺术字、图表的应用与美化等；第6～10章主要介绍公式与函数的使用方法，包括使用公式快速计算、函数的应用、数据透视表和数据透视图的应用、数据分析以及查看与打印工作表等；第11～13章主要介绍实战案例，包括Excel 2019在行政管理、人力资源管理和会计中的应用等；第14～16 章主要介绍Excel的高级应用，包括宏和加载项、Office组件间的协同办公以及使用手机移动办公的方法等。本书附赠与教学内容同步的视频教程及案例的配套素材和结果文件。此外，还赠送了大量相关学习内容的视频教程及扩展学习电子书等。 本书不仅适合电脑的初、中级用户学习使用，也可以作为各类院校相关专业学生和电脑培训班学员的教材或辅导用书。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/171/26211171/s_26211171.jpg
Adobe Dreamweaver CS5 网页设计与制作技能基础教程,易连双 赵林,2012-07-01 00:00:00,计算机-软件学习,本书是专门讲解DreamweaverCS5软件使用方法与网页制作的经典教材，在提供软件详细知识点讲解的同时，还由浅入深地讲解网页制作的流程与规范，使读者在短时间内全面掌握DreamweaverCS5的使用方法和网页制作岗位技能。本书不只是介绍基础知识的工具书，还是以精美的范例引导读者巧妙地运用工具，配合视觉美学，将作品设计发挥得淋漓尽致的实操指导书。全书共分为11章，包括网页制作基础、网页构成元素、HTML语言、网页中的各种链接、表格的应用、使用CSS样式表、使用DivCSS布局网页、为网页添加行为、应用表单、网站的上传与维护等内容。,0,15.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/707/25505707/s_25505707.jpg
平面设计经典实例教程（Photoshop+Illustrator）,李晓飞 朱荣,2016-07-01 00:00:00,计算机-软件学习,本书以教授学生平面设计知识和培养学生相关技能为核心，以设计实例为导向，讲解平面设计的方法和技巧。全书共14章，分为上、中、下三篇。上篇是软件技术应用，共7章，包括图形图像数字化的基础知识、Photoshop选区基础、Photoshop图层基础、Photoshop画笔绘图和图案设计、Photoshop通道的用法、图片的修正和颜色调整、Adobe Illustrator绘图基础。中篇是平面设计的基础理论，共3章，包括文字设计与编排、图形图像、点线面。下篇是平面设计的综合实践，共4章，包括照片设计、多媒体课件页面版式设计、包装盒设计、画册设计。在每章后面附有小结和课后练习，使读者及时回顾并强化本章的内容。 本书从设计的角度出发，把对平面设计理论的学习以及软件的使用转换成切实可用的实例，实例的设计面向社会需求和教学内容体系。每个实例由效果图展示、实例分析、设计思路、涉及的知识技能、实现步骤等部分组成。软件的讲解围绕着设计实例来进行，不求软件各种操作方法的面面俱到，但求通用常用、简洁精炼，关注设计思维的训练，在软件使用中关注设计的相关理论。,0,28.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/719/31594719/s_31594719.jpg
Adobe创意大学Premiere Pro CS5 产品专家认证标准教材,高仰伟 王夕勇等,2011-06-01 00:00:00,计算机-软件学习,本书采用了最新版本PremiereProCS5，知识安排合理，目的是提升学生的岗位技能竞争力；结构清晰明确，通过“理论知识+实战案例”结合的模式循序渐进，由浅人深，重点突出；版式设计新颖，对PremiereProCS5产品专家认证的考核知识点在书中进行了加黑重点标注，一目了然，方便读者更有效地掌握PremiereProCS5的重点和难点。本书介绍PremiereProCS5产品的各项基本功能，内容包括影视后期制作基础知识、PremiereProCS5基本概念、剪辑素材管理、素材剪辑基础、视频特效、转场特效、字幕制作、音频编辑、输出影片等。,0,18.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/753/25505753/s_25505753.jpg
